User ID,Daily Time Spent on Site,Age,EstimatedSalary,Daily Internet Usage,Ad Topic Line,City,Country,Timestamp,Gender,Clicked
15589715,43.57,36,50972,125.2,Front-line upward-trending groupware,Lake Joshuafurt,French Polynesia,2016-06-25 17:33:35,Male,1
15769902,76.83,28,67991,192.81,Quality-focused 5thgeneration orchestration,Wintersfort,Ecuador,2016-03-04 14:33:38,Male,0
15587177,42.06,34,43241,131.55,Multi-layered secondary software,Jamesmouth,Puerto Rico,2016-06-29 02:48:44,Female,1
15814553,76.27,27,60083,226.69,Total coherent superstructure,Laurieside,United Arab Emirates,2016-06-18 01:42:37,Male,0
15601550,74.27,37,65181,247.05,Monitored executive architecture,Andrewmouth,Burkina Faso,2016-01-31 09:57:34,Female,0
15664907,73.27,28,67301,216.24,Front-line multi-state hub,West Angela,Luxembourg,2016-05-22 15:17:25,Female,0
15612465,74.58,36,70701,230.52,Configurable mission-critical algorithm,East Carlos,Jamaica,2016-07-22 11:05:10,Female,0
15810800,77.5,28,60998,225.34,Face-to-face responsive alliance,Kennedyfurt,Antarctica (the territory South of 60 deg S),2016-07-13 14:05:22,Male,0
15665760,87.16,33,60806,197.15,Reduced holistic help-desk,Blairville,China,2016-02-11 11:50:26,Female,0
15588080,87.16,37,50712,231.95,Pre-emptive content-based frame,East Donnatown,Western Sahara,2016-03-16 20:33:10,Male,0
15776844,66.26,47,14548,179.04,Optional full-range projection,Matthewtown,Lebanon,2016-04-25 19:31:39,Male,1
15717560,65.15,29,41336,117.3,Expanded value-added emulation,Brandonbury,Hong Kong,2016-07-14 22:43:29,Male,1
15629739,68.25,33,76480,198.86,Organic well-modulated database,New Jamestown,Vanuatu,2016-05-30 08:02:35,Male,0
15729908,73.49,38,67132,244.23,Organic 3rdgeneration encryption,Mosleyburgh,Vanuatu,2016-02-14 11:36:08,Female,0
15716781,39.19,54,52581,173.05,Stand-alone empowering benchmark,Leahside,Guatemala,2016-01-23 21:15:57,Female,1
15646936,80.15,25,55196,214.49,Monitored intermediate circuit,West Wendyland,Greenland,2016-07-18 02:51:19,Male,0
15768151,86.76,28,48680,189.91,Object-based leadingedge complexity,Lawrenceborough,Syrian Arab Republic,2016-02-10 08:21:13,Female,0
15579212,73.88,29,63110,233.61,Digitized zero-defect implementation,Kennethview,Saint Helena,2016-01-04 06:37:15,Male,0
15721835,58.6,19,44490,197.93,Configurable impactful firmware,West Mariafort,Lebanon,2016-06-05 21:38:22,Male,0
15800515,69.77,54,57668,132.27,Face-to-face dedicated flexibility,Port Sherrystad,Malta,2016-06-01 03:17:50,Female,1
15591279,87.27,30,51824,204.27,Fully-configurable 5thgeneration circuit,West Melissashire,Christmas Island,2016-03-06 06:51:23,Male,1
15587419,77.65,28,66199,208.01,Configurable impactful capacity,Pamelamouth,Ukraine,2016-02-26 19:35:54,Female,0
15750335,76.02,40,73174,219.55,Distributed leadingedge orchestration,Lesliefort,Malta,2016-07-13 14:30:14,Male,0
15699619,78.84,26,56594,217.66,Persistent even-keeled application,Shawnside,Italy,2016-06-29 07:20:46,Female,0
15606472,71.33,23,31072,169.4,Optimized attitude-oriented initiative,Josephmouth,Japan,2016-03-15 06:54:21,Male,1
15778368,81.9,41,66774,225.47,Multi-channeled 3rdgeneration model,Garciatown,Mauritius,2016-06-11 06:47:55,Female,0
15671387,46.89,48,72554,176.78,Polarized mission-critical structure,Chaseshire,Turkey,2016-07-17 13:22:43,Female,1
15573926,77.8,57,43709,152.94,Virtual executive implementation,Destinyfurt,Namibia,2016-02-14 14:38:01,Male,1
15709183,45.44,43,48454,119.27,Enhanced intermediate standardization,Mezaton,China,2016-05-04 05:01:37,Female,1
15577514,69.96,31,73414,214.06,Realigned tangible collaboration,New Kayla,Netherlands,2016-05-20 12:17:28,Female,0
15778830,87.35,35,58114,158.29,Cloned dedicated analyzer,Carsonshire,Gibraltar,2016-01-26 02:47:17,Male,0
15768072,49.42,53,45465,128.0,Ameliorated well-modulated complexity,Jacquelineshire,Congo,2016-07-07 18:07:19,Female,1
15768293,71.27,21,50148,216.03,Quality-focused bi-directional throughput,South Blakestad,Senegal,2016-01-11 12:46:31,Female,0
15654456,49.19,38,61005,123.08,Versatile solution-oriented secured line,North Mark,Hungary,2016-05-12 12:11:12,Female,1
15807525,39.96,35,53899,138.52,Phased leadingedge budgetary management,Kingchester,Pitcairn Islands,2016-02-28 23:21:22,Female,1
15574372,85.01,29,59798,192.5,Devolved exuding Local Area Network,Evansfurt,Slovakia (Slovak Republic),2016-05-03 16:02:50,Female,0
15671249,68.95,51,74623,185.85,Front-line bandwidth-monitored capacity,South Adamhaven,United States Virgin Islands,2016-03-15 20:19:20,Male,0
15779744,67.59,45,58678,113.69,User-centric solution-oriented emulation,Brittanyborough,Monaco,2016-07-23 05:21:39,Male,1
15624755,75.71,34,62110,246.06,Phased hybrid intranet,Barbershire,Portugal,2016-03-11 10:01:23,Male,0
15611430,43.07,36,60583,137.63,Monitored zero administration collaboration,East Ericport,Turkey,2016-02-11 20:45:46,Female,1
15774744,39.47,43,65576,163.48,Team-oriented systematic installation,Crawfordfurt,Uganda,2016-07-06 23:09:07,Female,1
15629885,48.22,40,73883,214.33,Inverse national core,Turnerville,Norfolk Island,2016-03-22 19:14:47,Male,0
15708791,76.76,25,50468,230.77,Secured uniform instruction set,Kylieview,Niue,2016-05-26 13:28:36,Female,0
15793890,78.74,27,51409,234.75,Quality-focused zero tolerance matrices,West Zacharyborough,Ukraine,2016-06-18 19:10:14,Female,0
15646091,67.47,24,60514,225.05,Multi-tiered heuristic strategy,Watsonfort,Vanuatu,2016-03-20 07:12:52,Female,0
15596984,81.17,30,57196,231.91,Optimized static archive,Dayton,United States Minor Outlying Islands,2016-06-03 07:00:36,Male,0
15800215,89.66,34,52803,171.23,Advanced didactic conglomeration,Nicholasport,Armenia,2016-02-03 15:15:42,Female,0
15577806,79.6,28,56570,227.37,Synergistic discrete middleware,Whitneyfort,Sweden,2016-05-03 16:55:02,Male,0
15749381,65.53,19,51049,190.17,Pre-emptive client-server installation,Coffeytown,Timor-Leste,2016-06-20 02:25:12,Female,0
15683758,61.87,35,66630,250.2,Multi-channeled attitude-oriented toolset,North Johnside,French Southern Territories,2016-07-10 19:15:52,Male,0
15670615,83.16,41,70185,194.95,Decentralized 24hour approach,Robinsonland,Finland,2016-01-04 04:00:35,Female,0
15715622,44.11,41,43111,121.24,Organic next generation matrix,Lake David,Saint Vincent and the Grenadines,2016-04-20 16:49:15,Male,1
15707634,56.57,26,56436,131.98,Multi-channeled non-volatile website,West Ericaport,Senegal,2016-01-23 13:14:18,Male,1
15806901,83.91,29,53224,222.87,Distributed bifurcated challenge,Haleberg,Burundi,2016-01-04 22:27:25,Male,0
15775335,79.8,28,57180,229.88,Customizable zero-defect Internet solution,West Michaelport,Bahamas,2016-04-08 22:40:55,Female,0
15724150,71.23,52,41521,122.59,Self-enabling zero administration neural-net,Ericksonmouth,Sweden,2016-01-05 11:53:17,Male,1
15627220,47.23,43,73538,210.87,Optimized upward-trending productivity,Yangside,Svalbard & Jan Mayen Islands,2016-03-17 22:24:02,Male,1
15672330,82.37,30,63664,207.44,Open-architected system-worthy ability,Estradafurt,Tonga,2016-06-29 04:23:10,Female,0
15668521,43.63,38,61757,135.25,Quality-focused maximized extranet,Frankport,Korea,2016-05-25 19:45:16,Male,1
15807837,70.9,28,71728,190.95,Centralized client-driven workforce,Port Juan,Kyrgyz Republic,2016-06-17 23:19:38,Female,0
15592570,71.9,29,72204,193.29,De-engineered intangible flexibility,Williamsside,Costa Rica,2016-04-24 07:20:16,Male,0
15748589,62.12,37,50672,105.86,Re-engineered intangible software,Johnsonview,Liechtenstein,2016-03-18 13:00:12,Female,1
15635893,67.35,29,47510,118.69,Sharable secondary Graphical User Interface,East Heidi,Zimbabwe,2016-04-28 21:58:25,Female,1
15757632,57.99,50,62466,124.58,Innovative homogeneous alliance,New Angelview,Costa Rica,2016-02-12 08:46:15,Male,1
15691863,66.8,29,59683,248.51,Diverse leadingedge website,Lake Brandonview,Hungary,2016-07-11 13:23:37,Female,1
15706071,49.13,32,41097,120.49,Optimized intermediate help-desk,Morganport,Fiji,2016-01-29 00:45:19,Male,1
15654296,45.11,58,39800,195.69,Sharable reciprocal project,Browntown,Netherlands,2016-01-05 16:26:44,Female,1
15755018,54.35,42,76984,164.02,Proactive interactive service-desk,Lake Hailey,Sweden,2016-06-20 08:22:09,Male,0
15594041,61.82,59,57877,151.93,Open-architected needs-based customer loyalty,Olsonside,Barbados,2016-02-06 17:48:28,Male,1
15663249,77.75,31,59048,240.64,Multi-lateral motivating circuit,Coxhaven,Paraguay,2016-06-22 17:19:09,Female,0
15638646,70.61,28,72155,190.12,Assimilated encompassing portal,Meaganfort,Italy,2016-04-16 05:24:33,Male,0
15734161,82.72,31,65705,179.82,Cross-group global orchestration,North Monicaville,Belarus,2016-01-17 05:07:11,Female,0
15631070,76.87,36,72949,212.59,Down-sized bandwidth-monitored core,Mullenside,South Georgia and the South Sandwich Islands,2016-07-08 22:30:10,Female,0
15761950,65.07,34,73942,227.53,Monitored explicit hierarchy,Princebury,Anguilla,2016-03-11 00:05:48,Male,0
15649668,56.93,37,57888,111.8,Reactive demand-driven strategy,Bradleyside,Sierra Leone,2016-06-10 00:35:15,Male,1
15713912,48.86,35,62464,128.37,Universal empowering adapter,Elizabethbury,Saint Martin,2016-01-04 00:44:57,Male,1
15586757,36.56,29,42838,195.89,Team-oriented bi-directional secured line,West Ryan,Uganda,2016-01-01 15:14:24,Female,1
15596522,85.73,32,43779,147.75,Stand-alone radical throughput,New Tammy,Saudi Arabia,2016-07-10 17:24:51,Male,1
15625395,75.81,40,71157,229.19,Inverse zero-defect capability,Sanchezland,Greenland,2016-03-27 19:50:11,Male,0
15760570,72.94,31,74160,190.84,Multi-tiered real-time implementation,Rogerland,Venezuela,2016-04-29 13:38:19,Male,0
15566689,53.63,54,50334,126.29,Front-line zero-defect array,Vanessaview,Liberia,2016-01-08 18:13:43,Female,1
15725794,52.35,25,33294,147.61,Mandatory 4thgeneration structure,Jessicashire,Mali,2016-06-05 07:54:30,Female,1
15673539,52.84,51,38641,121.57,Synergistic asynchronous superstructure,Melissachester,Bosnia and Herzegovina,2016-06-29 10:50:45,Female,1
15705298,51.58,33,49823,115.91,Vision-oriented system-worthy forecast,Johnsontown,Brunei Darussalam,2016-04-24 13:46:10,Male,1
15675791,42.32,29,63891,187.09,Digitized radical architecture,New Joshuaport,South Georgia and the South Sandwich Islands,2016-02-14 04:14:13,Female,1
15747043,55.04,42,43882,106.96,Quality-focused optimizing parallelism,Hernandezside,Czech Republic,2016-06-15 05:43:02,Female,1
15736397,68.58,41,13997,171.54,Exclusive discrete firmware,New Williamville,El Salvador,2016-07-06 12:04:29,Male,1
15678201,85.54,27,48761,175.43,Right-sized solution-oriented benchmark,Gilbertville,Tokelau,2016-03-31 13:54:51,Male,0
15720745,71.14,30,69758,224.82,Assimilated stable encryption,Newmanberg,France,2016-06-21 00:52:47,Female,0
15637593,64.38,19,52530,180.47,Configurable dynamic secured line,West Alice,Gabon,2016-05-27 05:23:26,Female,0
15598070,88.85,40,58363,213.96,Cloned optimal leverage,Cannonbury,Bulgaria,2016-01-17 18:45:55,Male,0
15787550,66.79,60,60576,198.3,Decentralized client-driven data-warehouse,Shelbyport,Burkina Faso,2016-04-07 20:34:42,Female,1
15603942,32.6,45,48206,185.47,Multi-tiered interactive neural-net,New Henry,Mayotte,2016-05-02 18:37:01,Male,1
15733973,43.88,54,31523,166.85,Enhanced methodical database,Dustinmouth,Somalia,2016-06-04 17:24:07,Female,1
15596761,56.46,26,66188,151.63,Ameliorated leadingedge help-desk,South Lisa,Albania,2016-04-07 18:52:57,Female,1
15652400,72.18,30,69438,225.02,De-engineered attitude-oriented projection,Lisamouth,Bolivia,2016-06-10 22:21:10,Female,0
15717893,52.67,44,14776,191.26,Persevering 5thgeneration knowledge user,New Hollyberg,Jersey,2016-05-19 06:37:38,Female,1
15622585,80.55,35,68017,219.91,Extended grid-enabled hierarchy,Port Brittanyville,British Virgin Islands,2016-03-28 23:01:24,Male,0
15733964,67.85,41,78521,202.7,Reactive tangible contingency,East Ronald,Saint Helena,2016-01-21 22:51:34,Female,1
15753861,75.55,36,31999,123.71,Decentralized attitude-oriented interface,South Davidmouth,Bosnia and Herzegovina,2016-03-12 06:05:12,Male,1
15747097,80.46,29,56909,230.78,Mandatory coherent groupware,Carterton,India,2016-06-04 09:13:29,Male,0
15594762,82.69,29,61161,167.41,Fully-configurable eco-centric frame,Rachelhaven,Georgia,2016-05-24 10:16:38,Female,0
15667417,35.21,39,52340,154.0,Advanced disintermediate data-warehouse,New Timothy,United States Minor Outlying Islands,2016-03-25 06:36:53,Male,1
15684861,36.37,40,47339,144.53,Quality-focused zero-defect data-warehouse,North Jessicaville,Kiribati,2016-04-22 00:28:18,Female,1
15742204,74.07,22,50950,165.43,Cross-group non-volatile secured line,Joneston,Ghana,2016-03-22 04:13:35,Male,0
15623502,59.96,33,77144,197.66,Expanded modular application,Staceyfort,Samoa,2016-01-14 08:27:04,Female,1
15774872,85.62,29,57032,195.68,Triple-buffered systematic info-mediaries,South Dianeshire,Iran,2016-04-14 21:37:49,Male,0
15611191,40.88,33,48554,136.18,Networked non-volatile synergy,West Shannon,Costa Rica,2016-05-31 17:50:15,Male,1
15674331,36.98,31,39552,167.87,Fully-configurable clear-thinking throughput,Micheletown,Northern Mariana Islands,2016-03-17 06:25:47,Female,1
15619465,35.49,47,36884,170.04,Front-line actuating functionalities,North Brittanyburgh,Liechtenstein,2016-04-13 07:07:36,Male,1
15575247,56.56,26,68783,204.47,Compatible composite project,Port Jasmine,Grenada,2016-02-03 22:11:13,Male,0
15695679,36.62,32,51120,162.44,Customer-focused solution-oriented software,New Sabrina,Poland,2016-02-02 19:59:17,Female,1
15713463,49.35,49,44304,119.86,Inverse stable synergy,Lake Charlottestad,Kenya,2016-04-07 20:38:02,Male,1
15785170,75.64,29,69718,204.82,Pre-emptive well-modulated moderator,West Rhondamouth,Iran,2016-03-15 19:35:19,Female,0
15796351,79.22,27,63429,198.79,Intuitive modular system engine,North Debra,Belgium,2016-03-11 12:39:19,Female,0
15639576,77.05,34,65756,236.08,Centralized value-added hierarchy,Villanuevastad,Namibia,2016-05-17 18:06:46,Male,0
15693264,66.83,46,77872,196.17,Assimilated hybrid initiative,North Jeremyport,Cyprus,2016-02-28 23:10:32,Female,0
15589715,76.2,24,47259,228.81,Optimized coherent Internet solution,Lake Susan,Japan,2016-03-02 06:35:08,Male,0
15769902,56.64,29,55985,123.24,Versatile 6thgeneration parallelism,Lake John,Zimbabwe,2016-02-27 08:52:50,Female,1
15587177,53.33,34,44275,111.63,Configurable impactful productivity,Courtneyfort,Andorra,2016-03-14 04:34:35,Gender,1
15814553,50.63,50,25767,142.23,Operative full-range forecast,Tammymouth,Luxembourg,2016-03-10 15:07:44,Male,1
15601550,41.84,49,37605,139.32,Operative secondary functionalities,Lake Vanessa,Cyprus,2016-05-01 08:27:12,Male,1
15664907,53.92,41,25739,125.46,Business-focused transitional solution,Lake Amanda,Turkey,2016-06-12 11:17:25,Female,1
15612465,83.89,28,60188,180.88,Ameliorated intermediate Graphical User Interface,Mariemouth,Hong Kong,2016-05-28 12:20:15,Female,0
15810800,55.32,43,67682,127.65,Managed 24hour analyzer,Port Douglasborough,Netherlands,2016-03-18 09:08:39,Male,1
15665760,53.22,44,44307,108.85,Horizontal client-server database,Port Aprilville,United States Virgin Islands,2016-05-26 06:03:57,Male,1
15588080,43.16,35,25372,156.11,Implemented didactic support,Williamsport,Marshall Islands,2016-07-06 03:40:17,Female,1
15776844,67.51,43,23943,127.2,Digitized homogeneous core,Lake Faith,Western Sahara,2016-04-29 14:10:00,Female,1
15717560,43.16,29,50667,143.04,Robust holistic application,Wendyville,Saint Vincent and the Grenadines,2016-03-05 20:53:19,Male,1
15629739,79.89,30,50356,241.38,Synergized uniform hierarchy,Angelhaven,United States of America,2016-05-30 08:35:54,Female,0
15729908,84.25,32,63937,170.9,Pre-emptive client-driven secured line,New Sean,Angola,2016-04-10 06:32:11,Female,0
15716781,74.18,28,69874,203.87,Front-line even-keeled website,Lake Lisa,Cayman Islands,2016-01-20 02:31:36,Female,0
15646936,85.78,34,50039,232.78,Persistent fault-tolerant service-desk,Valerieland,Swaziland,2016-07-20 21:53:42,Male,0
15768151,80.96,39,67867,225.0,Integrated leadingedge frame,New Travis,Wallis and Futuna,2016-01-17 04:12:30,Male,0
15579212,36.91,48,54645,159.69,Ameliorated coherent open architecture,North Samantha,Zimbabwe,2016-02-24 07:13:00,Male,1
15721835,54.47,23,46780,141.52,Vision-oriented bifurcated contingency,Holderville,Chad,2016-03-26 19:37:46,Male,1
15800515,81.98,34,67432,212.88,Up-sized maximized model,Patrickmouth,Saint Martin,2016-06-04 09:25:27,Male,0
15591279,79.6,39,73392,194.23,Organized global flexibility,Lake Deannaborough,Rwanda,2016-04-22 07:48:33,Male,0
15587419,57.51,38,47682,105.71,Re-engineered zero-defect open architecture,Jeffreymouth,Moldova,2016-03-31 08:53:43,Male,1
15750335,82.3,31,56736,232.21,Balanced executive definition,Davieshaven,Gabon,2016-04-16 08:36:08,Female,0
15699619,73.21,30,51013,252.6,Networked logistical info-mediaries,Lake Jessicaville,Denmark,2016-05-12 20:57:10,Male,1
15606472,79.09,32,69482,209.72,Optimized multimedia website,Hernandezchester,Svalbard & Jan Mayen Islands,2016-05-07 21:32:51,Female,0
15778368,68.47,28,67033,226.64,Focused coherent success,North Kennethside,Poland,2016-06-25 00:33:23,Male,0
15671387,83.69,36,68717,192.57,Robust context-sensitive neural-net,Shelbyport,Fiji,2016-03-23 05:27:35,Female,0
15573926,83.48,31,59341,222.72,Intuitive zero administration adapter,Williamport,Philippines,2016-03-04 13:47:47,Male,0
15709183,43.49,45,47968,124.67,Synchronized full-range portal,Smithside,Vietnam,2016-06-14 12:08:10,Male,1
15577514,66.69,35,48759,108.27,Integrated encompassing support,Vanessastad,Jersey,2016-05-11 19:13:42,Male,1
15778830,48.46,49,61230,132.38,Devolved human-resource circuit,Lisamouth,Indonesia,2016-01-21 23:33:22,Female,1
15768072,42.51,30,54756,144.77,Grass-roots transitional flexibility,Lake Rhondaburgh,Palestinian Territory,2016-01-15 19:45:33,Male,1
15768293,42.83,34,54325,132.38,Vision-oriented methodical support,Cunninghamhaven,Latvia,2016-04-23 09:42:08,Male,1
15654456,41.46,42,52177,128.98,Integrated impactful groupware,Robertstown,Malta,2016-05-23 08:06:24,Male,1
15807525,45.99,33,51163,124.61,Face-to-face methodical intranet,South Mark,Afghanistan,2016-02-27 15:04:52,Female,1
15574372,68.72,27,66862,225.97,Fundamental tangible moratorium,New Taylorburgh,Austria,2016-02-23 17:37:46,Female,0
15671249,63.11,34,63108,254.94,Balanced mobile Local Area Network,Port Karenfurt,Micronesia,2016-03-17 22:59:46,Female,0
15779744,49.21,46,49206,115.6,Realigned 24/7 core,Carterland,Mexico,2016-02-28 03:34:35,Male,1
15624755,55.77,49,55942,117.33,Fully-configurable high-level groupware,East Shawn,Chile,2016-03-15 14:33:12,Male,1
15611430,44.13,40,33602,128.48,Ameliorated discrete extranet,West Derekmouth,Cuba,2016-03-03 20:20:32,Female,1
15774744,57.82,46,48867,107.56,Centralized asynchronous portal,Brandiland,Belarus,2016-04-06 14:16:52,Male,1
15629885,72.46,40,56683,113.53,Enhanced tertiary utilization,Cervantesshire,Malawi,2016-05-01 09:23:25,Female,1
15708791,61.88,45,38261,108.18,Balanced disintermediate conglomeration,North Debrashire,Afghanistan,2016-05-30 08:02:27,Female,1
15793890,78.24,23,54106,199.29,Sharable value-added solution,Deannaville,Luxembourg,2016-04-04 11:39:51,Female,0
15646091,74.61,38,71055,231.28,Networked impactful framework,East Christopher,South Africa,2016-04-06 23:10:40,Female,0
15596984,89.18,37,46403,224.01,Public-key impactful neural-net,Rickymouth,Nepal,2016-04-26 21:45:50,Male,0
15800215,44.16,42,61691,133.42,Innovative interactive portal,Port Dennis,Spain,2016-05-25 00:34:59,Male,1
15577806,55.74,37,26131,124.34,Networked asymmetric infrastructure,Lake Michelle,Hong Kong,2016-02-11 16:45:41,Female,1
15749381,88.82,36,58639,169.1,Assimilated discrete strategy,East Johnport,Slovakia (Slovak Republic),2016-01-30 00:05:37,Male,0
15683758,70.39,32,47357,261.52,Phased 5thgeneration open system,Sabrinaview,Cayman Islands,2016-07-12 10:56:21,Male,0
15670615,59.05,52,50086,118.45,Upgradable logistical flexibility,Kristinfurt,Uganda,2016-04-23 03:46:34,Female,1
15715622,78.58,33,51773,250.11,Centralized user-facing service-desk,Chapmanland,Vanuatu,2016-04-16 10:36:49,Male,0
15707634,35.11,35,47638,158.03,Extended analyzing emulation,North Jonathan,Anguilla,2016-03-11 13:07:30,Female,1
15806901,60.39,45,38987,108.25,Front-line methodical utilization,Port Christina,Switzerland,2016-03-02 15:39:02,Female,1
15775335,81.56,26,51363,213.7,Open-source scalable protocol,Juanport,Zimbabwe,2016-07-13 21:31:14,Female,0
15724150,75.03,34,35764,255.57,Networked local secured line,East Mike,Uruguay,2016-05-29 18:12:00,Female,1
15627220,50.87,24,62940,190.41,Programmable empowering orchestration,North Angelatown,Liberia,2016-05-10 17:13:47,Female,1
15672330,82.8,30,58777,223.2,Enhanced systemic benchmark,West Steven,Egypt,2016-05-07 08:39:47,Female,0
15668521,78.51,25,59106,205.71,Focused web-enabled Graphical User Interface,Riggsstad,Greece,2016-01-17 13:27:13,Female,0
15807837,37.65,51,50457,161.29,Automated stable help-desk,Davidview,Bahrain,2016-03-09 06:22:03,Female,1
15592570,83.17,43,54252,244.4,Managed national hardware,Port Kevinborough,Sri Lanka,2016-04-05 18:02:49,Male,0
15748589,91.37,45,51920,182.65,Re-engineered composite moratorium,Lawsonshire,Kazakhstan,2016-04-01 07:37:18,Male,1
15635893,68.25,29,70325,220.08,Phased fault-tolerant definition,Wagnerchester,Greenland,2016-02-15 16:18:49,Female,0
15757632,81.32,25,52416,165.65,Pre-emptive next generation Internet solution,Daisymouth,Moldova,2016-03-08 05:12:57,Male,0
15691863,76.64,39,66217,241.5,Reverse-engineered web-enabled support,North Daniel,Poland,2016-02-09 23:38:30,Male,0
15706071,74.06,50,60939,246.29,Horizontal intermediate monitoring,Port Jacquelinestad,Anguilla,2016-06-17 09:38:22,Female,0
15654296,39.53,33,40244,142.21,Intuitive transitional artificial intelligence,New Teresa,Central African Republic,2016-06-01 12:27:17,Male,1
15755018,86.58,32,60152,195.93,Business-focused asynchronous budgetary management,Henryfort,Mexico,2016-02-26 23:44:44,Female,0
15594041,90.75,40,45946,216.5,Decentralized methodical capability,Lake Joseph,Togo,2016-03-11 09:58:32,Male,0
15663249,67.71,25,63430,225.76,Synergized intangible open system,Daviesborough,Armenia,2016-04-28 02:55:10,Male,0
15638646,82.41,36,65883,222.08,Stand-alone logistical service-desk,North Brandon,Nicaragua,2016-04-12 04:22:42,Female,0
15734161,45.82,27,64411,171.24,Expanded full-range synergy,Adamside,Eritrea,2016-02-10 20:43:38,Female,1
15631070,76.79,27,55677,235.94,Open-architected intangible strategy,Wademouth,Canada,2016-05-01 23:21:53,Female,0
15761950,70.05,33,75561,203.44,Diverse directional hardware,North Raymond,Croatia,2016-03-24 17:48:31,Male,0
15649668,72.19,32,61068,250.32,Balanced discrete approach,Randolphport,Switzerland,2016-04-22 19:45:19,Female,0
15713912,77.35,34,72331,167.26,Total bi-directional success,East Troyhaven,Yemen,2016-03-09 12:10:08,Female,0
15586757,40.34,29,32550,173.75,Object-based motivating instruction set,Clarkborough,Tokelau,2016-03-30 05:29:38,Female,1
15596522,67.39,44,51257,107.19,Realigned intermediate application,Josephberg,Armenia,2016-01-24 13:41:38,Male,1
15625395,68.68,34,77220,187.03,Sharable encompassing database,Lake Jenniferton,Equatorial Guinea,2016-07-15 09:42:19,Male,0
15760570,81.75,43,52521,249.45,Progressive 24/7 definition,Lake Jose,Barbados,2016-06-07 05:41:16,Male,0
15566689,66.03,22,59422,217.37,Pre-emptive next generation strategy,Ashleymouth,American Samoa,2016-05-31 23:32:00,Female,0
15725794,47.74,33,22456,154.93,Open-source 5thgeneration leverage,Henryland,Saint Lucia,2016-05-14 14:49:05,Female,1
15673539,79.18,31,58444,236.96,Open-source holistic productivity,Lake Danielle,Algeria,2016-01-10 20:18:21,Female,0
15705298,86.81,29,50821,199.62,Multi-channeled scalable moratorium,Joshuaburgh,Turkmenistan,2016-02-21 16:57:59,Male,0
15675791,41.53,42,67575,158.81,Optional tangible productivity,South Jeanneport,Mayotte,2016-05-23 00:32:54,Male,1
15747043,70.92,39,66523,249.81,Up-sized intangible circuit,New Nathan,South Africa,2016-07-21 20:30:06,Male,0
15736397,46.84,45,34904,123.22,Virtual homogeneous budgetary management,Jonesshire,Macao,2016-05-15 18:44:50,Male,1
15678201,44.4,53,43074,140.95,Phased zero-defect portal,Mariahview,France,2016-06-30 00:43:40,Female,1
15720745,52.17,44,57595,115.37,Optional modular throughput,New Julianberg,Equatorial Guinea,2016-02-24 06:17:18,Female,1
15637593,81.45,31,66027,205.84,Triple-buffered human-resource complexity,Randyshire,Mali,2016-05-30 21:22:22,Male,0
15598070,54.08,36,53013,111.02,Innovative cohesive pricing structure,Philipberg,Mayotte,2016-06-02 04:14:37,Female,1
15787550,76.65,31,61118,238.43,Function-based executive moderator,West Dennis,Pakistan,2016-04-18 07:00:38,Male,0
15603942,54.39,20,52563,171.9,Digitized content-based circuit,Richardshire,Guadeloupe,2016-02-29 18:06:21,Male,1
15733973,37.74,40,65773,190.95,Balanced uniform algorithm,Lake James,Denmark,2016-05-27 12:45:37,Male,1
15596761,69.86,25,50506,241.36,Triple-buffered foreground encryption,Austinborough,New Zealand,2016-01-12 21:17:15,Female,0
15652400,85.37,36,66263,194.56,Front-line system-worthy flexibility,Alexandrafort,Netherlands Antilles,2016-01-27 17:08:19,Male,0
15717893,80.99,26,35522,207.53,Centralized clear-thinking Graphic Interface,Melissastad,Belarus,2016-06-10 03:56:41,Female,0
15622585,78.84,32,62431,235.29,Optimized 5thgeneration moratorium,Gonzalezburgh,Taiwan,2016-04-09 09:26:39,Female,0
15733964,77.36,41,49597,115.79,Fully-configurable asynchronous firmware,Port Jennifer,El Salvador,2016-02-26 06:00:16,Female,1
15753861,55.46,37,42079,108.1,Exclusive systematic algorithm,Chrismouth,Taiwan,2016-02-21 23:07:11,Female,1
15747097,35.66,45,46198,151.72,Exclusive cohesive intranet,Port Beth,Peru,2016-04-29 14:08:26,Male,1
15594762,50.78,51,49957,122.04,Vision-oriented asynchronous Internet solution,West David,Liberia,2016-02-11 17:02:07,Male,1
15667417,40.47,38,24079,203.9,Sharable 5thgeneration access,Fraziershire,Burundi,2016-07-22 07:44:43,Female,1
15684861,45.62,43,53648,121.28,Monitored homogeneous artificial intelligence,Robertfurt,Macao,2016-06-26 02:34:15,Male,1
15742204,84.76,30,61039,178.69,Monitored 24/7 moratorium,South Pamela,Venezuela,2016-05-14 23:08:14,Male,0
15623502,80.64,26,46974,221.59,Vision-oriented real-time framework,North Laurenview,Luxembourg,2016-05-24 10:04:39,Female,0
15774872,75.94,27,53043,236.96,Future-proofed stable function,Campbellstad,Italy,2016-02-16 12:05:45,Female,0
15611191,37.01,50,48826,216.01,Secured encompassing Graphical User Interface,Port Derekberg,San Marino,2016-03-20 02:44:13,Female,1
15674331,87.18,31,58288,193.6,Right-sized logistical middleware,West Andrew,Madagascar,2016-01-31 05:12:44,Male,0
15619465,56.91,50,21773,146.44,Team-oriented executive core,West Randy,Norfolk Island,2016-04-01 05:17:28,Female,1
